1453208101.28	0	1	0	Power	0.00	Press	0.80	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.57É0.00	Temp	21.00	0.00	1	0	Power	0.00	Press	0.71	0.16	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.21	3.81	0.75	0
1453208140.21	38.94	Temp	21.00	0.00	1	0	Power	0.00	Press	23.89	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	504.08	3.46	0.75	500
1453208140.55	39.26	Temp	21.00	0.00	1	0	Power	0.00	Press	23.91	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	501.67	3.51	0.75	500
1453208140.87	39.58	Temp	21.00	0.00	1	0	Power	0.00	Press	23.83	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.10	3.59	0.75	500
1453208141.21	39.91	Temp	21.00	0.00	1	0	Power	0.00	Press	23.84	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.01	3.25	0.75	500
1453208141.55	40.25	Temp	21.00	0.00	1	0	Power	0.00	Press	23.88	0.09	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.60	3.05	0.75	500
1453208141.87	40.58	Temp	21.00	0.00	1	0	Power	0.00	Press	23.84	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.29	3.93	0.75	500
1453208142.19	40.91	Temp	21.00	0.00	1	0	Power	0.00	Press	23.81	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	501.90	3.65	0.75	500
1453208142.53	41.23	Temp	21.00	0.00	1	0	Power	0.00	Press	23.83	0.13	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.88	3.21	0.75	500
1453208142.86	41.56	Temp	21.00	0.00	1	0	Power	0.00	Press	23.83	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.08	3.21	0.75	500
1453208143.2	41.90	Temp	21.00	0.00	1	0	Power	0.00	Press	23.80	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.45	3.28	0.75	500
1453208143.52	42.23	Temp	21.00	0.00	1	0	Power	0.00	Press	23.84	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.52	3.12	0.75	500
1453208143.84	42.56	Temp	21.00	0.00	1	0	Power	0.00	Press	23.79	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.41	3.33	0.75	500
1453208144.18	42.88	Temp	21.00	0.00	1	0	Power	0.00	Press	23.77	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.37	3.76	0.75	500
1453208144.51	43.21	Temp	21.00	0.00	1	0	Power	0.00	Press	23.80	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	501.97	3.39	0.75	500
1453208144.85	43.55	Temp	21.00	0.00	1	0	Power	0.00	Press	23.81	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.25	3.60	0.75	500
1453208145.17	43.88	Temp	21.00	0.00	1	0	Power	0.00	Press	23.80	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.29	3.26	0.75	500
1453208145.5	44.21	Temp	21.00	0.00	1	0	Power	0.00	Press	23.77	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.85	3.77	0.75	500
1453208145.82	44.53	Temp	21.00	0.00	1	0	Power	0.00	Press	23.78	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.80	3.21	0.75	500
1453208146.15	44.86	Temp	21.00	0.00	1	0	Power	0.00	Press	23.75	0.08	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.12	3.12	0.75	500
1453208146.49	45.19	Temp	21.00	0.00	1	0	Power	0.00	Press	23.76	0.13	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.92	3.22	0.75	500
1453208146.82	45.53	Temp	21.00	0.00	1	0	Power	0.00	Press	23.78	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.13	3.42	0.75	500
1453208147.14	45.86	Temp	21.00	0.00	1	0	Power	0.00	Press	23.81	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	504.04	3.34	0.75	500
1453208147.47	46.18	Temp	21.00	0.00	1	0	Power	0.00	Press	23.76	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.30	3.32	0.75	500
1453208147.81	46.51	Temp	21.00	0.00	1	0	Power	0.00	Press	23.76	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.94	3.44	0.75	500
1453208148.15	46.85	Temp	21.00	0.00	1	0	Power	0.00	Press	23.77	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.25	3.43	0.75	500
1453208148.47	47.18	Temp	21.00	0.00	1	0	Power	0.00	Press	23.78	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.44	3.04	0.75	500
1453208148.8	47.50	Temp	21.00	0.00	1	0	Power	0.00	Press	23.74	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.66	4.29	0.75	500
1453208149.12	47.83	Temp	21.00	0.00	1	0	Power	0.00	Press	23.77	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.53	3.48	0.75	500
